Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\persistence\MCTViewManifestationInfo.java",190,63,54
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\policy\CanvasFilterViewPolicy.java",24,21,5
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\policy\EmbeddedCanvasViewsAreNotWriteable.java",14,25,6
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\provider\CanvasComponentProvider.java",162,40,18
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\Augmentation.java",670,46,103
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingController.java",269,79,52
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControlsPanel.java",1495,134,234
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasIcons.java",134,22,36
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasManifestation.java",868,93,158
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ChangeGridSizeAction.java",92,26,20
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ChangeSnapAction.java",67,21,15
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\MarqueSelectionListener.java",105,51,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelFocusSelectionProvider.java",12,21,9
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelFocusTraversalPolicy.java",122,21,19
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelInspector.java",268,23,41
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ReTileAction.java",51,21,13
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowChangeGridSizeAction.java",11,21,4
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowChangeSnapAction.java",11,21,5
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowReTileAction.java",14,21,6
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\gui\util\ConstraintBuilder.java",141,195,35
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\gui\util\MCTSplitPaneFactory.java",37,42,10
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AbstractBorderAction.java",57,30,13
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignBottomAction.java",37,21,9
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignHorizontalCenterAction.java",37,21,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignLeftAction.java",37,21,10
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignRightAction.java",37,21,9
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignTopAction.java",37,21,9
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignVerticalCenterAction.java",37,21,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignmentMenu.java",39,21,11
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BorderStylesAction.java",92,22,22
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BorderStylesMenu.java",28,21,8
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersAllOrNoneAction.java",119,22,30
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersBottomAction.java",20,21,8
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersLeftAction.java",20,21,7
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersMenu.java",34,21,11
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersRightAction.java",20,21,6
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersTopAction.java",20,21,7
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BringToFrontAction.java",39,21,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\ChangeViewAction.java",102,26,21
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\GridMenu.java",30,21,10
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\MenuUtil.java",58,28,9
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\PanelTitleBarAction.java",53,21,10
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\RemovePanelAction.java",37,21,8
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\SelectAllAction.java",37,21,10
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\SendToBackAction.java",39,21,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\WindowGridMenu.java",30,21,10
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\CanvasActivatorTest.java",50,21,11
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\ComponentRegistryAccessTest.java",22,21,5
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\PolicyManagerAccessTest.java",22,21,7
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\layout\CanvasLayoutManagerTest.java",113,21,29
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\panel\PanelBorderTest.java",29,21,8
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\persistence\AbstractMCTViewManifestationInfoTest.java",45,24,14
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\persistence\RootCanvasClassTest.java",25,22,8
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\policy\TestEmbeddedViewsNotWriteable.java",28,21,7
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControlPanelTest.java",229,27,50
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControllerTest.java",882,23,190
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\CanvasRemoveComponentUpdateTest.java",63,21,15
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\MarqueSelectionListenerTest.java",110,30,19
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelBorderSelectionTest.java",245,33,79
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelFocusTraversalPolicyTest.java",60,21,23
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\view\PanelInspectorTest.java",74,24,18
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\menu\GridMenuTest.java",56,21,15
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\CollectionComponentProvider.java",27,28,9
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\ComponentRegistryAccess.java",16,45,7
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\PolicyManagerAccess.java",15,37,6
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\access\package-info.java",1,25,0
File,"C:\f1\mct-1.7b1\collectionComponent\src\main\java\gov\nasa\arc\mct\collection\package-info.java",1,24,0
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\access\InternalDBPersistenceAccess.java",15,20,6
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ComponentSpec.java",180,20,47
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\DatabaseIdentification.java",70,25,16
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\Disciplines.java",77,24,17
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\MctUsers.java",78,21,17
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\Tag.java",69,21,15
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\TagAssociation.java",68,21,15
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\TagAssociationPK.java",53,21,11
