Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\ClientInvocationServiceImpl.java",136,17,32
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\ClientPartitionServiceImpl.java",147,18,28
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\package-info.java",1,18,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\package-info.java",1,19,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\ClientTransactionManager.java",128,18,22
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\TransactionContextProxy.java",147,18,30
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\TransactionProxy.java",149,23,23
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\XAResourceProxy.java",208,21,29
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\package-info.java",1,19,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\AbstractClientTxnCollectionProxy.java",17,18,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnListProxy.java",35,18,9
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnMapProxy.java",143,18,27
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnMultiMapProxy.java",81,18,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnProxy.java",53,18,13
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnQueueProxy.java",66,18,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\ClientTxnSetProxy.java",35,18,9
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\txn\proxy\package-info.java",1,18,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\AbstractLoadBalancer.java",42,18,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\AddressHelper.java",58,18,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\ClientCancellableDelegatingFuture.java",73,15,13
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\ListenerUtil.java",46,16,9
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\RandomLB.java",15,18,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\RoundRobinLB.java",22,22,8
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\StaticLB.java",18,19,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\util\package-info.java",1,19,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientCompatibleTestsSuit.java",24,19,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientEntryListenerDisconnectTest.java",82,15,34
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientIssueTest.java",423,28,132
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientMemberAttributeTest.java",250,18,71
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientNearCacheConfigTest.java",56,15,17
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientNearCacheTest.java",373,33,80
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientReconnectTest.java",72,15,9
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientServiceTest.java",120,15,37
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\ClientTimeoutTest.java",23,0,4
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\MembershipListenerTest.java",103,7,32
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\SimpleMapTestFromClient.java",125,17,12
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\atomiclong\ClientAtomicLongTest.java",159,18,46
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\atomicreference\ClientAtomicReferenceTest.java",195,15,61
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\collections\ClientListTest.java",167,19,43
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\collections\ClientSetTest.java",135,19,38
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\config\XmlClientConfigBuilderTest.java",40,18,10
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\countdownlatch\ClientCountDownLatchTest.java",50,18,12
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\ClientExecutorServiceExecuteTest.java",176,15,41
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\ClientExecutorServiceInvokeTest.java",73,15,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\ClientExecutorServiceSubmitTest.java",526,22,151
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\ClientExecutorServiceTest.java",140,15,34
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\ExecutionDelayTest.java",109,15,15
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\AppendCallable.java",24,15,12
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\CancellationAwareTask.java",13,0,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\FailingCallable.java",15,15,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\GetMemberUuidTask.java",22,15,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\MapPutPartitionAwareCallable.java",44,20,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\MapPutPartitionAwareRunnable.java",41,19,18
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\MapPutRunnable.java",38,15,16
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\SelectAllMembers.java",9,0,2
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\executor\tasks\SelectNoMembers.java",9,0,2
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\helpers\PortableHelpersFactory.java",12,3,7
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\helpers\SimpleClientInterceptor.java",48,7,17
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\idgenerator\ClientIdGeneratorTest.java",39,18,10
