Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Public Method,"org.mapdb.BTreeMapTest.issue_38",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest.root_leaf_insert",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.simple_root_get",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.submapToString",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest.test_dir_node_serialization",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_empty_iterator",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_find_children",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_key_iterator",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest.test_leaf_node_serialization",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_next_dir",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_next_dir_infinity",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest.test_size",1,2,2,2
Public Constructor,"org.mapdb.BTreeMapTest2.BTreeMapTest2",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest2.getKeyNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest2.getSecondValueNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest2.getValueNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest2.makeEmptyMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest2.makePopulatedMap",1,2,2,2
Public Constructor,"org.mapdb.BTreeMapTest3.BTreeMapTest3",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest3.getKeyNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest3.getSecondValueNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest3.getValueNotInPopulatedMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest3.makeEitherMap",1,2,2,2
Protected Method,"org.mapdb.BTreeMapTest3.makeEmptyMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest3.makePopulatedMap",3,3,3,4
Private Static Generic Method,"org.mapdb.BTreeMapTest3.subListSnapshot",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest3.testFirstKeyNonEmpty",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest3.testHeadMap",1,5,5,5
Public Method,"org.mapdb.BTreeMapTest3.testLastKeyNonEmpty",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest3.testOrdering",1,4,4,4
Public Method,"org.mapdb.BTreeMapTest3.testSubMap",1,8,8,8
Public Method,"org.mapdb.BTreeMapTest3.testSubMapIllegal",3,4,4,4
Public Method,"org.mapdb.BTreeMapTest3.testTailMap",1,5,5,5
Private Static Generic Method,"org.mapdb.BTreeMapTest3.toList",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.IllBehavedCollator.compare",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.IllBehavedCollator.getCollationKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.IllBehavedCollator.hashCode",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.MockComparator.compare",3,3,3,4
Public Method,"org.mapdb.BTreeMapTest4.ReversedComparator.compare",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.ReversedComparator.equals",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.SpecialNullableComparator.compare",1,2,2,2
Private Method,"org.mapdb.BTreeMapTest4.assertEntry",1,4,4,4
Private Method,"org.mapdb.BTreeMapTest4.illegalFirstNullKeyMapTester",1,13,13,13
Protected Generic Method,"org.mapdb.BTreeMapTest4.newBTreeMap",1,1,1,1
Protected Generic Method,"org.mapdb.BTreeMapTest4.newBTreeMap",1,1,1,1
Protected Static Generic Method,"org.mapdb.BTreeMapTest4.newBTreeMap",1,1,1,1
Protected Method,"org.mapdb.BTreeMapTest4.setUp",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.testLastFirstEntryOnEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_ConstructorLjava_util_Comparator",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_ceilingEntry",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_ceilingKey",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_clear",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_comparator",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_containsKeyLjava_lang_Object",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_containsValueLjava_lang_Object",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_descendingMap_subMap",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_empty_subMap",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_entrySet",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.test_equals",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_firstEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_firstKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_floorEntry",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_floorKey",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_getLjava_lang_Object",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_headMapLjava_lang_Object",1,8,8,10
Public Method,"org.mapdb.BTreeMapTest4.test_headMapLjava_lang_ObjectZL",1,9,9,9
Public Method,"org.mapdb.BTreeMapTest4.test_higherEntry",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_higherKey",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_iterator_next_",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_keySet",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.test_lastEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_lastKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_lastKey_after_subMap",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_lowerEntry",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_lowerKey",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_navigableKeySet",1,5,5,5
Public Method,"org.mapdb.BTreeMapTest4.test_pollFirstEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_pollLastEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_putAllLjava_util_Map",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.test_putLjava_lang_ObjectLjava_lang_Object",1,3,3,3
Public Method,"org.mapdb.BTreeMapTest4.test_removeLjava_lang_Object",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest4.test_remove_from_iterator",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.test_size",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest4.test_subMapLjava_lang_ObjectLjava_lang_Object",1,4,4,4
Public Method,"org.mapdb.BTreeMapTest4.test_subMapLjava_lang_ObjectZLjava_lang_ObjectZ",1,11,11,11
Public Method,"org.mapdb.BTreeMapTest4.test_subMap_Iterator",1,4,4,4
Public Method,"org.mapdb.BTreeMapTest4.test_subMap_Iterator2",1,4,4,4
Public Method,"org.mapdb.BTreeMapTest4.test_subMap_values_size",1,7,7,7
Public Method,"org.mapdb.BTreeMapTest4.test_tailMapLjava_lang_Object",1,9,9,9
Public Method,"org.mapdb.BTreeMapTest4.test_tailMapLjava_lang_ObjectZL",1,8,8,8
Public Method,"org.mapdb.BTreeMapTest4.test_values",1,11,11,11
Public Method,"org.mapdb.BTreeMapTest4.test_values_1",1,1,1,1
Private Static Method,"org.mapdb.BTreeMapTest5.dmap0",1,1,1,1
Private Static Method,"org.mapdb.BTreeMapTest5.dmap5",1,1,1,1
Public Static Method,"org.mapdb.BTreeMapTest5.main",1,1,1,1
Private Static Method,"org.mapdb.BTreeMapTest5.map0",1,1,1,1
Private Static Method,"org.mapdb.BTreeMapTest5.map5",1,1,1,1
Public Static Method,"org.mapdb.BTreeMapTest5.suite",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testCeilingEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testClear",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testContainsKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testContainsKey_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testContainsValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testContainsValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingAscendingKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingCeilingEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingClear",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingContainsKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingContainsKey_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingContainsValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingContainsValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingDescendingKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingEntrySet",1,2,2,11
Public Method,"org.mapdb.BTreeMapTest5.testDescendingEquals",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingFirstKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingFloorEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingGet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingGet_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingHeadMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingHigherEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingIsEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingKeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingKeySetOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingLastKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingLowerEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPollFirstEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPollLastEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPut1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPutAll",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPutIfAbsent",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPutIfAbsent1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingPutIfAbsent2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingRemove",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingRemove1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingRemove2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingRemove2_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplace",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplace2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplaceValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplaceValue2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplaceValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingReplace_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingSize",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingSubMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingSubMapContents2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingTailMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingToString",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testDescendingValues",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testDescendingValuesToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testEntrySet",1,2,2,11
Public Method,"org.mapdb.BTreeMapTest5.testEquals",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testFirstKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testFloorEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testGet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testGet_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testHeadMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testHigherEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testIsEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testKeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testKeySetOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testLastKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testLowerEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testPollFirstEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testPollLastEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testPut1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testPutAll",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testPutIfAbsent",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testPutIfAbsent1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testPutIfAbsent2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testRemove",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testRemove1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testRemove2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testRemove2_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testReplace",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testReplace2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testReplaceValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testReplaceValue2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testReplaceValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testReplace_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testSize",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testSubMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testSubMapContents2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testTailMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testToString",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest5.testValues",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest5.testValuesToArray",1,1,1,1
Static Method,"org.mapdb.BTreeMapTest6.assertEq",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.bashSubMap",1,27,27,27
Method,"org.mapdb.BTreeMapTest6.check",1,9,9,10
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.ceiling",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.ceilingAscending",3,4,4,4
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.first",1,2,2,2
Private Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.firstAscending",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.floor",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.floorAscending",4,5,5,5
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.higher",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.higherAscending",1,1,1,1
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.last",1,2,2,2
Private Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.lastAscending",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.lower",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.check.ReferenceSet.lowerAscending",1,1,1,1
Static Method,"org.mapdb.BTreeMapTest6.eq",1,2,2,2
Public Static Method,"org.mapdb.BTreeMapTest6.main",1,1,1,1
Private Static Method,"org.mapdb.BTreeMapTest6.map5",1,1,1,1
Method,"org.mapdb.BTreeMapTest6.mutateMap",1,5,5,6
Method,"org.mapdb.BTreeMapTest6.mutateSubMap",1,7,7,8
Static Method,"org.mapdb.BTreeMapTest6.newMap",1,1,1,1
Method,"org.mapdb.BTreeMapTest6.populate",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.put",1,2,2,2
Method,"org.mapdb.BTreeMapTest6.remove",1,2,2,2
Public Static Method,"org.mapdb.BTreeMapTest6.suite",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testCeilingEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testCeilingKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testClear",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testContainsKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testContainsKey_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testContainsValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testContainsValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testDescendingEntrySet",1,2,2,11
Public Method,"org.mapdb.BTreeMapTest6.testDescendingEntrySetToArray",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testDescendingKeySetDescendingIteratorOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testDescendingKeySetOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testDescendingKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testEntryImmutability",1,5,5,5
Public Method,"org.mapdb.BTreeMapTest6.testEntrySet",1,2,2,11
Public Method,"org.mapdb.BTreeMapTest6.testEntrySetToArray",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testEquals",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testFirstKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testFloorEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testFloorKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testGet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testGet_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testHeadMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testHigherEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testHigherKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testIsEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testKeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testKeySetDescendingIteratorOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testKeySetOrder",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testKeySetToArray",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testLastKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testLowerEntry",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testLowerKey",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testPollFirstEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testPollLastEntry",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testPut1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testPutAll",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testPutIfAbsent",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testPutIfAbsent1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testPutIfAbsent2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testRecursiveSubMaps",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testRemove",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testRemove1_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testRemove2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testRemove2_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testRemove3",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testReplace",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testReplace2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testReplaceValue",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testReplaceValue2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testReplaceValue_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testReplace_NullPointerException",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testSize",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testSubMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testSubMapContents2",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testTailMapContents",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testToString",1,2,2,2
Public Method,"org.mapdb.BTreeMapTest6.testValues",1,1,1,1
Public Method,"org.mapdb.BTreeMapTest6.testValuesToArray",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.MyReverseComparator.compare",1,1,1,1
Static Method,"org.mapdb.BTreeSet2Test.assertEq",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.bashSubSet",1,27,27,27
Method,"org.mapdb.BTreeSet2Test.check",1,9,9,10
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.ceiling",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.ceilingAscending",3,4,4,4
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.first",1,2,2,2
Private Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.firstAscending",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.floor",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.floorAscending",4,5,5,5
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.higher",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.higherAscending",1,1,1,1
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.last",1,2,2,2
Private Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.lastAscending",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.lower",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.check.ReferenceSet.lowerAscending",1,1,1,1
Static Method,"org.mapdb.BTreeSet2Test.eq",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.mutateSet",1,5,5,6
Method,"org.mapdb.BTreeSet2Test.mutateSubSet",1,7,7,8
Static Method,"org.mapdb.BTreeSet2Test.newSet",1,1,1,1
Method,"org.mapdb.BTreeSet2Test.populate",1,2,2,2
Private Method,"org.mapdb.BTreeSet2Test.populatedSet",1,3,3,3
Method,"org.mapdb.BTreeSet2Test.put",1,2,2,2
Method,"org.mapdb.BTreeSet2Test.remove",1,2,2,2
Private Method,"org.mapdb.BTreeSet2Test.set5",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testAdd",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testAddAll1",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testAddAll2",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testAddAll3",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testAddAll5",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testAddAll_idempotent",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testAddDup",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testAddNonComparable",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testAddNull",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testCeiling",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testClear",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testConstructor1",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testConstructor7",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testContains",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testContainsAll",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testEmptyIterator",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testFloor",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testHeadSetContents",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testHigher",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testIterator",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testIteratorRemove",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testLower",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testPollFirst",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testPollLast",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testRecursiveSubSets",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testRemoveAll",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testRemoveElement",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testRetainAll",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testSize",1,3,3,3
Public Method,"org.mapdb.BTreeSet2Test.testSubSetContents",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testSubSetContents2",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testTailSetContents",1,1,1,1
Public Method,"org.mapdb.BTreeSet2Test.testToArray",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testToArray2",1,2,2,2
Public Method,"org.mapdb.BTreeSet2Test.testToString",1,2,2,2
Public Method,"org.mapdb.BTreeSet3Test.MyReverseComparator.compare",1,1,1,1
Private Static Method,"org.mapdb.BTreeSet3Test.dset0",1,1,1,1
Private Method,"org.mapdb.BTreeSet3Test.dset5",1,1,1,1
Public Static Method,"org.mapdb.BTreeSet3Test.main",1,1,1,1
Private Method,"org.mapdb.BTreeSet3Test.populatedSet",1,3,3,3
Private Static Method,"org.mapdb.BTreeSet3Test.set0",1,1,1,1
Private Method,"org.mapdb.BTreeSet3Test.set5",1,1,1,1
Public Static Method,"org.mapdb.BTreeSet3Test.suite",1,1,1,1
Public Method,"org.mapdb.BTreeSet3Test.testAdd",1,1,1,1
Public Method,"org.mapdb.BTreeSet3Test.testAddAll1",1,2,2,2
Public Method,"org.mapdb.BTreeSet3Test.testAddAll2",1,2,2,2
Public Method,"org.mapdb.BTreeSet3Test.testAddAll3",1,3,3,3
Public Method,"org.mapdb.BTreeSet3Test.testAddAll5",1,3,3,3
