Kind,Name,CountLineCode,CountLineComment,CountLineBlank
TypeVariable,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.K",0,0,0
TypeVariable,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.V",0,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.clear",3,0,0
Protected Abstract Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.createReference",1,1,0
Public Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.get",8,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.keys",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.put",4,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.BaseMemoryCache.remove",3,0,0
Public Abstract Generic Class,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache",53,18,12
TypeVariable,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.K",0,0,0
Public Constructor,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.LimitedMemoryCache",6,4,0
TypeVariable,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.V",0,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.clear",5,0,0
Protected Abstract Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.getSize",1,0,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.getSizeLimit",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.put",18,2,1
Public Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.remove",9,0,0
Protected Abstract Method,"com.nostra13.universalimageloader.cache.memory.LimitedMemoryCache.removeNext",1,0,0
Public Generic Interface,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware",7,10,5
TypeVariable,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.K",0,0,0
TypeVariable,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.V",0,0,0
Abstract Method,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.clear",1,1,0
Abstract Method,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.get",1,1,0
Abstract Method,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.keys",1,1,0
Abstract Method,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.put",1,6,0
Abstract Method,"com.nostra13.universalimageloader.cache.memory.MemoryCacheAware.remove",1,1,0
Package,"com.nostra13.universalimageloader.cache.memory.impl",356,68,78
Public Class,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache",40,6,8
Public Constructor,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.FIFOLimitedMemoryCache",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.clear",4,0,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.createReference",3,0,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.getSize",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.put",8,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.remove",7,0,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.impl.FIFOLimitedMemoryCache.removeNext",3,0,0
Public Generic Class,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache",36,9,8
Public Constructor,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.FuzzyKeyMemoryCache",4,0,0
TypeVariable,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.K",0,0,0
TypeVariable,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.V",0,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.clear",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.get",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.keys",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.put",11,1,1
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.FuzzyKeyMemoryCache.remove",3,0,0
Public Class,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache",53,8,10
Public Constructor,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.LRULimitedMemoryCache",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.clear",4,0,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.createReference",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.get",4,1,0
Protected Method,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.getSize",3,0,0
Public Method,"com.nostra13.universalimageloader.cache.memory.impl.LRULimitedMemoryCache.put",8,0,0
