Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionClearOperation.java",9,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionCompareAndRemoveOperation.java",13,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionContainer.java",76,2,5,,,,39,,,,5
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionContainsOperation.java",10,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionDataSerializerHook.java",39,1,1,,,,39,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionEvent.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionEventFilter.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionGetAllOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionItem.java",20,2,5,,,,13,,,,4
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionOperation.java",17,2,3,,,,11,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionPortableHook.java",26,1,1,,,,26,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionRemoveBackupOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionRemoveOperation.java",12,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionReplicationOperation.java",7,1,2,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionService.java",25,1,3,,,,17,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionSizeOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\CollectionTransactionRollbackOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\TxCollectionItem.java",18,2,6,,,,12,,,,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionAddAllRequest.java",9,1,2,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionAddListenerRequest.java",16,1,3,,,,13,,,,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionAddRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionClearRequest.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionCompareAndRemoveRequest.java",9,1,2,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionContainsRequest.java",10,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionGetAllRequest.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionRemoveListenerRequest.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionRemoveRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionRequest.java",12,1,3,,,,10,,,,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\CollectionSizeRequest.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListAddAllRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListAddRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListGetRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListIndexOfRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListRemoveRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListSetRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\ListSubRequest.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnCollectionRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnListAddRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnListRemoveRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnListSizeRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnSetAddRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnSetRemoveRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\TxnSetSizeRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\client\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListAddAllOperation.java",7,1,2,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListAddOperation.java",9,1,3,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListContainer.java",32,2,6,,,,14,,,,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListGetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListIndexOfOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListProxyImpl.java",19,1,2,,,,17,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListRemoveOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListReplicationOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListService.java",10,1,3,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListSetBackupOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListSetOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\ListSubOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\list\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\set\SetContainer.java",16,2,4,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\set\SetProxyImpl.java",3,1,1,,,,3,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\set\SetReplicationOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\set\SetService.java",10,1,3,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\set\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\AbstractTransactionalCollectionProxy.java",20,3,7,,,,8,,,,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionPrepareBackupOperation.java",9,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionPrepareOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionReserveAddOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionReserveRemoveOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionRollbackBackupOperation.java",9,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionRollbackOperation.java",11,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionTransactionLog.java",11,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionTxnAddBackupOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionTxnAddOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionTxnRemoveBackupOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\CollectionTxnRemoveOperation.java",11,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\TransactionLogKey.java",8,3,6,,,,3,,,,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\TransactionalListProxy.java",3,1,1,,,,3,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\TransactionalSetProxy.java",8,2,5,,,,4,,,,4
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\collection\txn\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\AtomicLongDataSerializerHook.java",16,5,14,,,,3,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\AtomicLongProxy.java",33,1,2,,,,32,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\AtomicLongService.java",24,2,5,,,,16,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\LongWrapper.java",7,1,2,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AbstractAlterRequest.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AddAndGetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AlterAndGetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AlterRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\ApplyRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AtomicLongPortableHook.java",13,3,10,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\AtomicLongRequest.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\CompareAndSetRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\GetAndAddRequest.java",7,1,3,,,,5,,,,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\GetAndAlterRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\GetAndSetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\ReadRequest.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\SetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\client\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AbstractAlterOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AddAndGetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AddBackupOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AlterAndGetOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AlterOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\ApplyOperation.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AtomicLongBackupAwareOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AtomicLongBaseOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\AtomicLongReplicationOperation.java",11,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\CompareAndSetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\GetAndAddOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\GetAndAlterOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\GetAndSetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\GetOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\SetBackupOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\SetOperation.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\operations\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomiclong\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\AtomicReferenceDataSerializerHook.java",16,5,14,,,,3,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\AtomicReferenceProxy.java",31,1,2,,,,30,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\AtomicReferenceService.java",24,2,5,,,,16,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\ReferenceWrapper.java",8,1,2,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\AbstractAlterRequest.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\AlterAndGetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\AlterRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\ApplyRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\AtomicReferencePortableHook.java",14,4,11,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\CompareAndSetRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\ContainsRequest.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\GetAndAlterRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\GetAndSetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\GetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\IsNullRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\ModifyRequest.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\ReadRequest.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\SetRequest.java",4,1,1,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\client\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AbstractAlterOperation.java",9,1,3,,,,7,,,,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AlterAndGetOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AlterOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\ApplyOperation.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AtomicReferenceBackupAwareOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AtomicReferenceBaseOperation.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\AtomicReferenceReplicationOperation.java",11,1,2,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\CompareAndSetOperation.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\ContainsOperation.java",7,1,1,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\GetAndAlterOperation.java",5,1,2,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\GetAndSetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\GetOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\IsNullOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\SetAndGetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\SetBackupOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\SetOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\operations\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\atomicreference\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\CountDownLatchDataSerializerHook.java",9,3,7,,,,3,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\CountDownLatchInfo.java",12,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\CountDownLatchProxy.java",12,1,2,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\CountDownLatchService.java",35,2,5,,,,20,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\LatchKey.java",1,1,1,,,,1,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\AwaitRequest.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\CountDownLatchPortableHook.java",8,2,5,,,,4,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\CountDownRequest.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\GetCountRequest.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\SetCountRequest.java",10,1,1,,,,10,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\client\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\AwaitOperation.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\BackupAwareCountDownLatchOperation.java",6,1,2,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\BaseCountDownLatchOperation.java",5,1,1,,,,5,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\CountDownLatchBackupOperation.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\CountDownLatchReplicationOperation.java",14,2,4,,,,7,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\CountDownOperation.java",8,1,1,,,,8,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\GetCountOperation.java",6,1,1,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\SetCountOperation.java",9,1,1,,,,9,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\operations\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\countdownlatch\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\idgen\IdGeneratorProxy.java",10,2,3,,,,6,,,,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast\src\main\java\com\hazelcast\concurrent\idgen\IdGeneratorService.java",7,1,1,,,,7,,,,1
