Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ReTileAction.java",11,2,3,,,,6,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowChangeGridSizeAction.java",1,1,1,,,,1,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowChangeSnapAction.java",1,1,1,,,,1,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\WindowReTileAction.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\gui\util\ConstraintBuilder.java",26,1,2,,,,25,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\gui\util\MCTSplitPaneFactory.java",5,3,3,,,,2,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AbstractBorderAction.java",11,1,3,,,,8,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignBottomAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignHorizontalCenterAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignLeftAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignRightAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignTopAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignVerticalCenterAction.java",4,1,1,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\AlignmentMenu.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BorderStylesAction.java",14,1,3,,,,11,,,,1
